date,country,continent,new_cases,new_deaths,new_recovered,total_cases,total_deaths,total_recovered,active_cases,cfr,vaccination_pct
2022-12-20,France,Europe,35,0,33,90159,335,81985,7839,0.3716,85.0
2022-12-21,France,Europe,32,0,28,90191,335,82013,7843,0.3714,85.0
2022-12-22,France,Europe,57,0,53,90248,335,82066,7847,0.3712,85.0
2022-12-23,France,Europe,24,0,22,90272,335,82088,7849,0.3711,85.0
2022-12-24,France,Europe,47,0,44,90319,335,82132,7852,0.3709,85.0
2022-12-25,France,Europe,28,0,26,90347,335,82158,7854,0.3708,85.0
2022-12-26,France,Europe,24,0,21,90371,335,82179,7857,0.3707,85.0
2022-12-27,France,Europe,27,0,24,90398,335,82203,7860,0.3706,85.0
2022-12-28,France,Europe,24,0,21,90422,335,82224,7863,0.3705,85.0
2022-12-29,France,Europe,11,0,10,90433,335,82234,7864,0.3704,85.0
2022-12-30,France,Europe,18,0,16,90451,335,82250,7866,0.3704,85.0
2022-12-31,France,Europe,26,0,24,90477,335,82274,7868,0.3703,85.0
2020-01-22,Italy,Europe,9,0,8,9,0,8,1,0.0,0.0
2020-01-23,Italy,Europe,8,0,7,17,0,15,2,0.0,0.0
2020-01-24,Italy,Europe,8,0,7,25,0,22,3,0.0,0.0
2020-01-25,Italy,Europe,9,0,8,34,0,30,4,0.0,0.0
2020-01-26,Italy,Europe,12,0,11,46,0,41,5,0.0,0.0
2020-01-27,Italy,Europe,18,0,16,64,0,57,7,0.0,0.0
2020-01-28,Italy,Europe,7,0,6,71,0,63,8,0.0,0.0
2020-01-29,Italy,Europe,9,0,8,80,0,71,9,0.0,0.0
2020-01-30,Italy,Europe,16,0,14,96,0,85,11,0.0,0.0
2020-01-31,Italy,Europe,12,0,11,108,0,96,12,0.0,0.0
2020-02-01,Italy,Europe,10,0,8,118,0,104,14,0.0,0.0
2020-02-02,Italy,Europe,15,0,14,133,0,118,15,0.0,0.0
2020-02-03,Italy,Europe,29,0,26,162,0,144,18,0.0,0.0
2020-02-04,Italy,Europe,14,0,12,176,0,156,20,0.0,0.0
2020-02-05,Italy,Europe,11,0,10,187,0,166,21,0.0,0.0
2020-02-06,Italy,Europe,18,0,16,205,0,182,23,0.0,0.0
2020-02-07,Italy,Europe,15,0,13,220,0,195,25,0.0,0.0
2020-02-08,Italy,Europe,14,0,13,234,0,208,26,0.0,0.0
2020-02-09,Italy,Europe,18,0,16,252,0,224,28,0.0,0.0
2020-02-10,Italy,Europe,24,0,21,276,0,245,31,0.0,0.0
2020-02-11,Italy,Europe,20,0,17,296,0,262,34,0.0,0.0
2020-02-12,Italy,Europe,23,0,21,319,0,283,36,0.0,0.0
2020-02-13,Italy,Europe,15,0,13,334,0,296,38,0.0,0.0
2020-02-14,Italy,Europe,10,0,9,344,0,305,39,0.0,0.0
2020-02-15,Italy,Europe,12,0,11,356,0,316,40,0.0,0.0
2020-02-16,Italy,Europe,14,0,12,370,0,328,42,0.0,0.0
2020-02-17,Italy,Europe,19,0,17,389,0,345,44,0.0,0.0
2020-02-18,Italy,Europe,31,0,27,420,0,372,48,0.0,0.0
2020-02-19,Italy,Europe,20,0,17,440,0,389,51,0.0,0.0
2020-02-20,Italy,Europe,16,0,14,456,0,403,53,0.0,0.0
2020-02-21,Italy,Europe,36,0,32,492,0,435,57,0.0,0.0
2020-02-22,Italy,Europe,17,0,15,509,0,450,59,0.0,0.0
2020-02-23,Italy,Europe,29,0,26,538,0,476,62,0.0,0.0
2020-02-24,Italy,Europe,21,0,19,559,0,495,64,0.0,0.0
2020-02-25,Italy,Europe,11,0,9,570,0,504,66,0.0,0.0
2020-02-26,Italy,Europe,29,0,27,599,0,531,68,0.0,0.0
2020-02-27,Italy,Europe,33,0,29,632,0,560,72,0.0,0.0
2020-02-28,Italy,Europe,30,0,27,662,0,587,75,0.0,0.0
2020-02-29,Italy,Europe,22,0,20,684,0,607,77,0.0,0.0
2020-03-01,Italy,Europe,33,0,30,717,0,637,80,0.0,0.0
2020-03-02,Italy,Europe,35,0,32,752,0,669,83,0.0,0.0
2020-03-03,Italy,Europe,57,1,51,809,1,720,88,0.1236,0.0
2020-03-04,Italy,Europe,55,1,48,864,2,768,94,0.2315,0.0
2020-03-05,Italy,Europe,28,0,24,892,2,792,98,0.2242,0.0
2020-03-06,Italy,Europe,28,0,25,920,2,817,101,0.2174,0.0
2020-03-07,Italy,Europe,51,1,46,971,3,863,105,0.309,0.0
2020-03-08,Italy,Europe,52,1,45,1023,4,908,111,0.391,0.0
2020-03-09,Italy,Europe,34,1,30,1057,5,938,114,0.473,0.0
2020-03-10,Italy,Europe,32,0,29,1089,5,967,117,0.4591,0.0
2020-03-11,Italy,Europe,20,0,18,1109,5,985,119,0.4509,0.0
2020-03-12,Italy,Europe,17,0,15,1126,5,1000,121,0.444,0.0
2020-03-13,Italy,Europe,44,0,38,1170,5,1038,127,0.4274,0.0
2020-03-14,Italy,Europe,29,0,27,1199,5,1065,129,0.417,0.0
2020-03-15,Italy,Europe,31,0,29,1230,5,1094,131,0.4065,0.0
2020-03-16,Italy,Europe,36,1,33,1266,6,1127,133,0.4739,0.0
2020-03-17,Italy,Europe,23,0,20,1289,6,1147,136,0.4655,0.0
2020-03-18,Italy,Europe,30,0,27,1319,6,1174,139,0.4549,0.0
2020-03-19,Italy,Europe,55,1,51,1374,7,1225,142,0.5095,0.0
2020-03-20,Italy,Europe,33,0,30,1407,7,1255,145,0.4975,0.0
2020-03-21,Italy,Europe,41,0,36,1448,7,1291,150,0.4834,0.0
2020-03-22,Italy,Europe,37,1,33,1485,8,1324,153,0.5387,0.0
2020-03-23,Italy,Europe,29,0,27,1514,8,1351,155,0.5284,0.0
2020-03-24,Italy,Europe,54,0,48,1568,8,1399,161,0.5102,0.0
2020-03-25,Italy,Europe,37,0,33,1605,8,1432,165,0.4984,0.0
2020-03-26,Italy,Europe,31,0,28,1636,8,1460,168,0.489,0.0
2020-03-27,Italy,Europe,46,1,41,1682,9,1501,172,0.5351,0.0
2020-03-28,Italy,Europe,30,0,27,1712,9,1528,175,0.5257,0.0
2020-03-29,Italy,Europe,47,1,44,1759,10,1572,177,0.5685,0.0
2020-03-30,Italy,Europe,57,1,52,1816,11,1624,181,0.6057,0.0
2020-03-31,Italy,Europe,86,1,81,1902,12,1705,185,0.6309,0.0
2020-04-01,Italy,Europe,39,0,34,1941,12,1739,190,0.6182,0.0
2020-04-02,Italy,Europe,40,0,36,1981,12,1775,194,0.6058,0.0
2020-04-03,Italy,Europe,46,0,41,2027,12,1816,199,0.592,0.0
2020-04-04,Italy,Europe,44,0,40,2071,12,1856,203,0.5794,0.0
2020-04-05,Italy,Europe,42,0,38,2113,12,1894,207,0.5679,0.0
2020-04-06,Italy,Europe,75,1,66,2188,13,1960,215,0.5941,0.0
2020-04-07,Italy,Europe,29,0,27,2217,13,1987,217,0.5864,0.0
2020-04-08,Italy,Europe,24,0,22,2241,13,2009,219,0.5801,0.0
2020-04-09,Italy,Europe,51,0,46,2292,13,2055,224,0.5672,0.0
2020-04-10,Italy,Europe,48,1,44,2340,14,2099,227,0.5983,0.0
2020-04-11,Italy,Europe,38,0,34,2378,14,2133,231,0.5887,0.0
2020-04-12,Italy,Europe,33,0,30,2411,14,2163,234,0.5807,0.0
2020-04-13,Italy,Europe,51,1,48,2462,15,2211,236,0.6093,0.0
2020-04-14,Italy,Europe,54,1,48,2516,16,2259,241,0.6359,0.0
2020-04-15,Italy,Europe,46,0,43,2562,16,2302,244,0.6245,0.0
2020-04-16,Italy,Europe,43,0,40,2605,16,2342,247,0.6142,0.0
2020-04-17,Italy,Europe,33,0,31,2638,16,2373,249,0.6065,0.0
2020-04-18,Italy,Europe,32,0,30,2670,16,2403,251,0.5993,0.0
2020-04-19,Italy,Europe,54,1,48,2724,17,2451,256,0.6241,0.0
2020-04-20,Italy,Europe,54,0,51,2778,17,2502,259,0.612,0.0
2020-04-21,Italy,Europe,33,1,29,2811,18,2531,262,0.6403,0.0
2020-04-22,Italy,Europe,35,1,31,2846,19,2562,265,0.6676,0.0
2020-04-23,Italy,Europe,64,0,57,2910,19,2619,272,0.6529,0.0
2020-04-24,Italy,Europe,41,1,38,2951,20,2657,274,0.6777,0.0
2020-04-25,Italy,Europe,57,0,50,3008,20,2707,281,0.6649,0.0
2020-04-26,Italy,Europe,56,1,50,3064,21,2757,286,0.6854,0.0
2020-04-27,Italy,Europe,67,0,62,3131,21,2819,291,0.6707,0.0
2020-04-28,Italy,Europe,38,0,33,3169,21,2852,296,0.6627,0.0
2020-04-29,Italy,Europe,62,0,56,3231,21,2908,302,0.65,0.0
2020-04-30,Italy,Europe,40,1,35,3271,22,2943,306,0.6726,0.0
2020-05-01,Italy,Europe,57,1,50,3328,23,2993,312,0.6911,0.0
2020-05-02,Italy,Europe,43,1,39,3371,24,3032,315,0.712,0.0
2020-05-03,Italy,Europe,39,0,36,3410,24,3068,318,0.7038,0.0
2020-05-04,Italy,Europe,26,0,24,3436,24,3092,320,0.6985,0.0
2020-05-05,Italy,Europe,33,0,30,3469,24,3122,323,0.6918,0.0
2020-05-06,Italy,Europe,43,0,38,3512,24,3160,328,0.6834,0.0
2020-05-07,Italy,Europe,31,0,27,3543,24,3187,332,0.6774,0.0
2020-05-08,Italy,Europe,26,0,24,3569,24,3211,334,0.6725,0.0
2020-05-09,Italy,Europe,67,1,61,3636,25,3272,339,0.6876,0.0
2020-05-10,Italy,Europe,28,0,25,3664,25,3297,342,0.6823,0.0
2020-05-11,Italy,Europe,40,0,35,3704,25,3332,347,0.6749,0.0
2020-05-12,Italy,Europe,36,0,32,3740,25,3364,351,0.6684,0.0
2020-05-13,Italy,Europe,38,1,34,3778,26,3398,354,0.6882,0.0
2020-05-14,Italy,Europe,34,0,31,3812,26,3429,357,0.6821,0.0
2020-05-15,Italy,Europe,46,1,43,3858,27,3472,359,0.6998,0.0
2020-05-16,Italy,Europe,42,1,37,3900,28,3509,363,0.7179,0.0
2020-05-17,Italy,Europe,52,1,49,3952,29,3558,365,0.7338,0.0
2020-05-18,Italy,Europe,43,0,39,3995,29,3597,369,0.7259,0.0
2020-05-19,Italy,Europe,39,1,34,4034,30,3631,373,0.7437,0.0
2020-05-20,Italy,Europe,42,1,39,4076,31,3670,375,0.7605,0.0
2020-05-21,Italy,Europe,37,0,34,4113,31,3704,378,0.7537,0.0
2020-05-22,Italy,Europe,38,1,33,4151,32,3737,382,0.7709,0.0
2020-05-23,Italy,Europe,36,0,33,4187,32,3770,385,0.7643,0.0
2020-05-24,Italy,Europe,41,0,38,4228,32,3808,388,0.7569,0.0
2020-05-25,Italy,Europe,71,1,67,4299,33,3875,391,0.7676,0.0
2020-05-26,Italy,Europe,36,0,32,4335,33,3907,395,0.7612,0.0
2020-05-27,Italy,Europe,50,1,45,4385,34,3952,399,0.7754,0.0
2020-05-28,Italy,Europe,34,0,30,4419,34,3982,403,0.7694,0.0
2020-05-29,Italy,Europe,62,1,58,4481,35,4040,406,0.7811,0.0
2020-05-30,Italy,Europe,49,0,45,4530,35,4085,410,0.7726,0.0
2020-05-31,Italy,Europe,37,0,33,4567,35,4118,414,0.7664,0.0
2020-06-01,Italy,Europe,28,0,25,4595,35,4143,417,0.7617,0.0
2020-06-02,Italy,Europe,20,0,17,4615,35,4160,420,0.7584,0.0
2020-06-03,Italy,Europe,59,0,52,4674,35,4212,427,0.7488,0.0
2020-06-04,Italy,Europe,57,1,51,4731,36,4263,432,0.7609,0.0
2020-06-05,Italy,Europe,45,1,40,4776,37,4303,436,0.7747,0.0
2020-06-06,Italy,Europe,39,0,35,4815,37,4338,440,0.7684,0.0
2020-06-07,Italy,Europe,29,0,25,4844,37,4363,444,0.7638,0.0
2020-06-08,Italy,Europe,25,0,23,4869,37,4386,446,0.7599,0.0
2020-06-09,Italy,Europe,35,0,31,4904,37,4417,450,0.7545,0.0
2020-06-10,Italy,Europe,35,0,32,4939,37,4449,453,0.7491,0.0
2020-06-11,Italy,Europe,37,1,33,4976,38,4482,456,0.7637,0.0
2020-06-12,Italy,Europe,34,0,30,5010,38,4512,460,0.7585,0.0
2020-06-13,Italy,Europe,35,0,30,5045,38,4542,465,0.7532,0.0
2020-06-14,Italy,Europe,41,0,37,5086,38,4579,469,0.7471,0.0
2020-06-15,Italy,Europe,43,1,39,5129,39,4618,472,0.7604,0.0
2020-06-16,Italy,Europe,29,0,26,5158,39,4644,475,0.7561,0.0
2020-06-17,Italy,Europe,33,0,29,5191,39,4673,479,0.7513,0.0
2020-06-18,Italy,Europe,51,1,47,5242,40,4720,482,0.7631,0.0
2020-06-19,Italy,Europe,32,0,28,5274,40,4748,486,0.7584,0.0
2020-06-20,Italy,Europe,71,1,65,5345,41,4813,491,0.7671,0.0
2020-06-21,Italy,Europe,50,1,44,5395,42,4857,496,0.7785,0.0
2020-06-22,Italy,Europe,34,0,30,5429,42,4887,500,0.7736,0.0
2020-06-23,Italy,Europe,61,1,55,5490,43,4942,505,0.7832,0.0
2020-06-24,Italy,Europe,66,2,61,5556,45,5003,508,0.8099,0.0
2020-06-25,Italy,Europe,56,0,52,5612,45,5055,512,0.8019,0.0
2020-06-26,Italy,Europe,73,2,65,5685,47,5120,518,0.8267,0.0
2020-06-27,Italy,Europe,77,1,70,5762,48,5190,524,0.833,0.0
2020-06-28,Italy,Europe,44,1,40,5806,49,5230,527,0.844,0.0
2020-06-29,Italy,Europe,80,1,75,5886,50,5305,531,0.8495,0.0
2020-06-30,Italy,Europe,59,1,53,5945,51,5358,536,0.8579,0.0
2020-07-01,Italy,Europe,39,0,34,5984,51,5392,541,0.8523,0.0
2020-07-02,Italy,Europe,43,0,38,6027,51,5430,546,0.8462,0.0
2020-07-03,Italy,Europe,72,1,66,6099,52,5496,551,0.8526,0.0
2020-07-04,Italy,Europe,45,1,41,6144,53,5537,554,0.8626,0.0
2020-07-05,Italy,Europe,82,1,72,6226,54,5609,563,0.8673,0.0
2020-07-06,Italy,Europe,60,1,53,6286,55,5662,569,0.875,0.0
2020-07-07,Italy,Europe,69,2,63,6355,57,5725,573,0.8969,0.0
2020-07-08,Italy,Europe,71,0,66,6426,57,5791,578,0.887,0.0
2020-07-09,Italy,Europe,36,0,32,6462,57,5823,582,0.8821,0.0
2020-07-10,Italy,Europe,69,0,62,6531,57,5885,589,0.8728,0.0
2020-07-11,Italy,Europe,78,0,72,6609,57,5957,595,0.8625,0.0
2020-07-12,Italy,Europe,61,0,55,6670,57,6012,601,0.8546,0.0
2020-07-13,Italy,Europe,64,2,57,6734,59,6069,606,0.8762,0.0
2020-07-14,Italy,Europe,33,0,31,6767,59,6100,608,0.8719,0.0
2020-07-15,Italy,Europe,91,1,84,6858,60,6184,614,0.8749,0.0
2020-07-16,Italy,Europe,37,0,33,6895,60,6217,618,0.8702,0.0
2020-07-17,Italy,Europe,71,1,66,6966,61,6283,622,0.8757,0.0
2020-07-18,Italy,Europe,50,1,45,7016,62,6328,626,0.8837,0.0
2020-07-19,Italy,Europe,59,1,55,7075,63,6383,629,0.8905,0.0
2020-07-20,Italy,Europe,53,1,48,7128,64,6431,633,0.8979,0.0
2020-07-21,Italy,Europe,79,1,71,7207,65,6502,640,0.9019,0.0
2020-07-22,Italy,Europe,80,1,73,7287,66,6575,646,0.9057,0.0
2020-07-23,Italy,Europe,62,1,58,7349,67,6633,649,0.9117,0.0
2020-07-24,Italy,Europe,55,1,51,7404,68,6684,652,0.9184,0.0
2020-07-25,Italy,Europe,94,2,86,7498,70,6770,658,0.9336,0.0
2020-07-26,Italy,Europe,55,1,50,7553,71,6820,662,0.94,0.0
2020-07-27,Italy,Europe,74,1,69,7627,72,6889,666,0.944,0.0
2020-07-28,Italy,Europe,93,1,85,7720,73,6974,673,0.9456,0.0
2020-07-29,Italy,Europe,49,1,44,7769,74,7018,677,0.9525,0.0
2020-07-30,Italy,Europe,43,1,40,7812,75,7058,679,0.9601,0.0
2020-07-31,Italy,Europe,92,1,83,7904,76,7141,687,0.9615,0.0
2020-08-01,Italy,Europe,52,1,47,7956,77,7188,691,0.9678,0.0
2020-08-02,Italy,Europe,55,1,50,8011,78,7238,695,0.9737,0.0
2020-08-03,Italy,Europe,60,1,54,8071,79,7292,700,0.9788,0.0
2020-08-04,Italy,Europe,60,1,53,8131,80,7345,706,0.9839,0.0
2020-08-05,Italy,Europe,112,3,100,8243,83,7445,715,1.0069,0.0
2020-08-06,Italy,Europe,77,1,72,8320,84,7517,719,1.0096,0.0
2020-08-07,Italy,Europe,93,2,83,8413,86,7600,727,1.0222,0.0
2020-08-08,Italy,Europe,72,1,64,8485,87,7664,734,1.0253,0.0
2020-08-09,Italy,Europe,115,2,106,8600,89,7770,741,1.0349,0.0
2020-08-10,Italy,Europe,139,4,123,8739,93,7893,753,1.0642,0.0
2020-08-11,Italy,Europe,50,1,45,8789,94,7938,757,1.0695,0.0
2020-08-12,Italy,Europe,53,1,48,8842,95,7986,761,1.0744,0.0
2020-08-13,Italy,Europe,103,3,92,8945,98,8078,769,1.0956,0.0
2020-08-14,Italy,Europe,65,1,60,9010,99,8138,773,1.0988,0.0
2020-08-15,Italy,Europe,71,1,63,9081,100,8201,780,1.1012,0.0
2020-08-16,Italy,Europe,64,0,58,9145,100,8259,786,1.0935,0.0
2020-08-17,Italy,Europe,92,2,81,9237,102,8340,795,1.1043,0.0
2020-08-18,Italy,Europe,88,1,82,9325,103,8422,800,1.1046,0.0
2020-08-19,Italy,Europe,42,0,37,9367,103,8459,805,1.0996,0.0
2020-08-20,Italy,Europe,87,1,77,9454,104,8536,814,1.1001,0.0
2020-08-21,Italy,Europe,121,3,108,9575,107,8644,824,1.1175,0.0
2020-08-22,Italy,Europe,64,1,58,9639,108,8702,829,1.1204,0.0
2020-08-23,Italy,Europe,91,1,82,9730,109,8784,837,1.1202,0.0
2020-08-24,Italy,Europe,141,3,128,9871,112,8912,847,1.1346,0.0
2020-08-25,Italy,Europe,99,2,92,9970,114,9004,852,1.1434,0.0
2020-08-26,Italy,Europe,76,1,70,10046,115,9074,857,1.1447,0.0
2020-08-27,Italy,Europe,64,2,56,10110,117,9130,863,1.1573,0.0
2020-08-28,Italy,Europe,74,1,65,10184,118,9195,871,1.1587,0.0
2020-08-29,Italy,Europe,73,1,68,10257,119,9263,875,1.1602,0.0
2020-08-30,Italy,Europe,69,1,61,10326,120,9324,882,1.1621,0.0
2020-08-31,Italy,Europe,86,2,78,10412,122,9402,888,1.1717,0.0
2020-09-01,Italy,Europe,46,0,43,10458,122,9445,891,1.1666,0.0
2020-09-02,Italy,Europe,68,1,60,10526,123,9505,898,1.1685,0.0
2020-09-03,Italy,Europe,50,0,44,10576,123,9549,904,1.163,0.0
2020-09-04,Italy,Europe,73,2,66,10649,125,9615,909,1.1738,0.0
2020-09-05,Italy,Europe,89,2,82,10738,127,9697,914,1.1827,0.0
2020-09-06,Italy,Europe,95,3,90,10833,130,9787,916,1.2,0.0
2020-09-07,Italy,Europe,48,1,42,10881,131,9829,921,1.2039,0.0
2020-09-08,Italy,Europe,43,1,38,10924,132,9867,925,1.2083,0.0
2020-09-09,Italy,Europe,58,1,53,10982,133,9920,929,1.2111,0.0
2020-09-10,Italy,Europe,57,0,52,11039,133,9972,934,1.2048,0.0
2020-09-11,Italy,Europe,50,1,44,11089,134,10016,939,1.2084,0.0
2020-09-12,Italy,Europe,60,1,53,11149,135,10069,945,1.2109,0.0
2020-09-13,Italy,Europe,61,0,57,11210,135,10126,949,1.2043,0.0
2020-09-14,Italy,Europe,46,1,42,11256,136,10168,952,1.2082,0.0
2020-09-15,Italy,Europe,35,0,33,11291,136,10201,954,1.2045,0.0
2020-09-16,Italy,Europe,44,1,41,11335,137,10242,956,1.2086,0.0
2020-09-17,Italy,Europe,69,1,64,11404,138,10306,960,1.2101,0.0
2020-09-18,Italy,Europe,50,1,44,11454,139,10350,965,1.2135,0.0
2020-09-19,Italy,Europe,47,1,42,11501,140,10392,969,1.2173,0.0
2020-09-20,Italy,Europe,90,2,81,11591,142,10473,976,1.2251,0.0
2020-09-21,Italy,Europe,45,0,41,11636,142,10514,980,1.2204,0.0
2020-09-22,Italy,Europe,56,1,49,11692,143,10563,986,1.2231,0.0
2020-09-23,Italy,Europe,62,1,58,11754,144,10621,989,1.2251,0.0
2020-09-24,Italy,Europe,74,1,67,11828,145,10688,995,1.2259,0.0
2020-09-25,Italy,Europe,37,1,32,11865,146,10720,999,1.2305,0.0
2020-09-26,Italy,Europe,29,0,26,11894,146,10746,1002,1.2275,0.0
2020-09-27,Italy,Europe,46,0,42,11940,146,10788,1006,1.2228,0.0
2020-09-28,Italy,Europe,57,0,53,11997,146,10841,1010,1.217,0.0
2020-09-29,Italy,Europe,29,0,27,12026,146,10868,1012,1.214,0.0
2020-09-30,Italy,Europe,38,0,35,12064,146,10903,1015,1.2102,0.0
2020-10-01,Italy,Europe,46,1,40,12110,147,10943,1020,1.2139,0.0
2020-10-02,Italy,Europe,41,1,38,12151,148,10981,1022,1.218,0.0
2020-10-03,Italy,Europe,28,0,25,12179,148,11006,1025,1.2152,0.0
2020-10-04,Italy,Europe,36,0,33,12215,148,11039,1028,1.2116,0.0
2020-10-05,Italy,Europe,30,0,26,12245,148,11065,1032,1.2087,0.0
2020-10-06,Italy,Europe,42,0,37,12287,148,11102,1037,1.2045,0.0
2020-10-07,Italy,Europe,32,0,29,12319,148,11131,1040,1.2014,0.0
2020-10-08,Italy,Europe,30,0,27,12349,148,11158,1043,1.1985,0.0
2020-10-09,Italy,Europe,40,1,37,12389,149,11195,1045,1.2027,0.0
2020-10-10,Italy,Europe,29,0,26,12418,149,11221,1048,1.1999,0.0
2020-10-11,Italy,Europe,31,0,27,12449,149,11248,1052,1.1969,0.0
2020-10-12,Italy,Europe,21,0,19,12470,149,11267,1054,1.1949,0.0
2020-10-13,Italy,Europe,43,0,39,12513,149,11306,1058,1.1908,0.0
2020-10-14,Italy,Europe,24,0,22,12537,149,11328,1060,1.1885,0.0
2020-10-15,Italy,Europe,17,0,15,12554,149,11343,1062,1.1869,0.0
2020-10-16,Italy,Europe,22,0,20,12576,149,11363,1064,1.1848,0.0
2020-10-17,Italy,Europe,36,0,33,12612,149,11396,1067,1.1814,0.0
2020-10-18,Italy,Europe,18,0,16,12630,149,11412,1069,1.1797,0.0
2020-10-19,Italy,Europe,28,0,25,12658,149,11437,1072,1.1771,0.0
2020-10-20,Italy,Europe,20,0,17,12678,149,11454,1075,1.1753,0.0
2020-10-21,Italy,Europe,33,0,29,12711,149,11483,1079,1.1722,0.0
2020-10-22,Italy,Europe,17,0,15,12728,149,11498,1081,1.1706,0.0
2020-10-23,Italy,Europe,24,0,21,12752,149,11519,1084,1.1684,0.0
2020-10-24,Italy,Europe,18,0,16,12770,149,11535,1086,1.1668,0.0
2020-10-25,Italy,Europe,18,0,16,12788,149,11551,1088,1.1652,0.0
2020-10-26,Italy,Europe,7,0,6,12795,149,11557,1089,1.1645,0.0
2020-10-27,Italy,Europe,15,0,13,12810,149,11570,1091,1.1632,0.0
2020-10-28,Italy,Europe,11,0,10,12821,149,11580,1092,1.1622,0.0
2020-10-29,Italy,Europe,16,0,14,12837,149,11594,1094,1.1607,0.0
2020-10-30,Italy,Europe,31,0,28,12868,149,11622,1097,1.1579,0.0
2020-10-31,Italy,Europe,20,0,17,12888,149,11639,1100,1.1561,0.0
2020-11-01,Italy,Europe,15,0,13,12903,149,11652,1102,1.1548,0.0
2020-11-02,Italy,Europe,20,0,17,12923,149,11669,1105,1.153,0.0
2020-11-03,Italy,Europe,8,0,7,12931,149,11676,1106,1.1523,0.0
2020-11-04,Italy,Europe,10,0,8,12941,149,11684,1108,1.1514,0.0
2020-11-05,Italy,Europe,9,0,8,12950,149,11692,1109,1.1506,0.0
2020-11-06,Italy,Europe,9,0,8,12959,149,11700,1110,1.1498,0.0
2020-11-07,Italy,Europe,11,0,10,12970,149,11710,1111,1.1488,0.0
2020-11-08,Italy,Europe,5,0,4,12975,149,11714,1112,1.1484,0.0
2020-11-09,Italy,Europe,8,0,7,12983,149,11721,1113,1.1477,0.0
2020-11-10,Italy,Europe,8,0,7,12991,149,11728,1114,1.1469,0.0
2020-11-11,Italy,Europe,8,0,7,12999,149,11735,1115,1.1462,0.0
2020-11-12,Italy,Europe,15,0,13,13014,149,11748,1117,1.1449,0.0
2020-11-13,Italy,Europe,11,0,9,13025,149,11757,1119,1.144,0.0
2020-11-14,Italy,Europe,10,0,8,13035,149,11765,1121,1.1431,0.0
2020-11-15,Italy,Europe,12,0,10,13047,149,11775,1123,1.142,0.0
2020-11-16,Italy,Europe,10,0,9,13057,149,11784,1124,1.1412,0.0
2020-11-17,Italy,Europe,5,0,4,13062,149,11788,1125,1.1407,0.0
2020-11-18,Italy,Europe,6,0,5,13068,149,11793,1126,1.1402,0.0
2020-11-19,Italy,Europe,6,0,5,13074,149,11798,1127,1.1397,0.0
2020-11-20,Italy,Europe,6,0,5,13080,149,11803,1128,1.1391,0.0
2020-11-21,Italy,Europe,7,0,6,13087,149,11809,1129,1.1385,0.0
2020-11-22,Italy,Europe,3,0,2,13090,149,11811,1130,1.1383,0.0
2020-11-23,Italy,Europe,8,0,7,13098,149,11818,1131,1.1376,0.0
2020-11-24,Italy,Europe,5,0,4,13103,149,11822,1132,1.1371,0.0
2020-11-25,Italy,Europe,5,0,4,13108,149,11826,1133,1.1367,0.0
2020-11-26,Italy,Europe,4,0,3,13112,149,11829,1134,1.1364,0.0
2020-11-27,Italy,Europe,4,0,3,13116,149,11832,1135,1.136,0.0
2020-11-28,Italy,Europe,4,0,3,13120,149,11835,1136,1.1357,0.0
2020-11-29,Italy,Europe,5,0,4,13125,149,11839,1137,1.1352,0.0
2020-11-30,Italy,Europe,4,0,3,13129,149,11842,1138,1.1349,0.0
2020-12-01,Italy,Europe,4,0,3,13133,149,11845,1139,1.1345,1.84
2020-12-02,Italy,Europe,2,0,1,13135,149,11846,1140,1.1344,0.64
2020-12-03,Italy,Europe,4,0,3,13139,149,11849,1141,1.134,1.44
2020-12-04,Italy,Europe,6,0,5,13145,149,11854,1142,1.1335,1.29
2020-12-05,Italy,Europe,5,0,4,13150,149,11858,1143,1.1331,2.42
2020-12-06,Italy,Europe,4,0,3,13154,149,11861,1144,1.1327,1.98
2020-12-07,Italy,Europe,6,0,5,13160,149,11866,1145,1.1322,1.62
2020-12-08,Italy,Europe,3,0,2,13163,149,11868,1146,1.132,1.02
2020-12-09,Italy,Europe,5,0,4,13168,149,11872,1147,1.1315,2.3
2020-12-10,Italy,Europe,1,0,0,13169,149,11872,1148,1.1314,2.64
2020-12-11,Italy,Europe,2,0,1,13171,149,11873,1149,1.1313,2.94
2020-12-12,Italy,Europe,5,0,4,13176,149,11877,1150,1.1308,1.5
2020-12-13,Italy,Europe,2,0,1,13178,149,11878,1151,1.1307,2.1
2020-12-14,Italy,Europe,2,0,1,13180,149,11879,1152,1.1305,2.86
2020-12-15,Italy,Europe,3,0,2,13183,149,11881,1153,1.1302,2.38
2020-12-16,Italy,Europe,2,0,1,13185,149,11882,1154,1.1301,2.85
2020-12-17,Italy,Europe,2,0,1,13187,149,11883,1155,1.1299,2.23
2020-12-18,Italy,Europe,3,0,2,13190,149,11885,1156,1.1296,3.34
2020-12-19,Italy,Europe,3,0,2,13193,149,11887,1157,1.1294,3.08
2020-12-20,Italy,Europe,2,0,1,13195,149,11888,1158,1.1292,2.61
2020-12-21,Italy,Europe,3,0,2,13198,149,11890,1159,1.129,4.15
2020-12-22,Italy,Europe,3,0,2,13201,149,11892,1160,1.1287,3.48
2020-12-23,Italy,Europe,3,0,2,13204,149,11894,1161,1.1284,4.24
2020-12-24,Italy,Europe,2,0,1,13206,149,11895,1162,1.1283,2.81
